feature,importance
band_rel_T3_beta,0.0005436520232101974
stat_Fp2_shannon_entropy,0.0005405829681403569
band_abs_F3_delta,0.0005388356470541759
corr_T6_ECGECG,0.0005375485229404479
corr_F8_Pz,0.0005361641749857633
corr_T3_Cz,0.0005354707398249086
stat_Fz_std,0.0005295081840707786
corr_F7_C4,0.0005291438056494167
ratio_A2A1_theta_beta,0.0005283523582199206
ratio_F3_theta_beta,0.0005272761629185669
stat_T5_skew,0.0005263339739492656
corr_F4_C4,0.0005245817074831688
corr_T4_O2,0.0005226488584975347
band_abs_T5_theta,0.0005190419238325819
connectivity_corr_abs_mean,0.0005144636356710704
band_abs_F8_alpha,0.0005144192720882954
stat_F4_ptp,0.0005117350281661766
stat_T5_std,0.0005089839359613027
corr_F7_P4,0.0005089050435371998
stat_F7_skew,0.0005087656509691494
corr_C4_P4,0.0005075243512084733
band_abs_Cz_delta,0.0005038580408398175
band_rel_F8_gamma,0.0005024613249371045
corr_F8_O1,0.0005023042972385629
band_rel_C3_alpha,0.0005014230252402389
corr_Fp1_O1,0.0004991921579963639
ratio_T3_theta_alpha,0.0004978419625107292
stat_F7_ptp,0.0004975861452970774
corr_Fz_Cz,0.0004947491400512625
band_abs_Fp2_alpha,0.0004944076729009626
band_rel_C3_delta,0.0004906253970524313
stat_F3_rms,0.0004894762980887788
hjorth_Fz_activity,0.00048824753336946337
stat_T6_ptp,0.00048778336651540406
corr_Fp1_P3,0.00048146304787543523
spectral_T4_entropy,0.00048111536748744505
spectral_O1_entropy,0.0004804845091201795
band_abs_Cz_theta,0.0004731079838472543
band_abs_T4_delta,0.0004719093165015033
stat_F3_skew,0.00046887061377952235
band_rel_Fz_gamma,0.00046856071907225126
corr_T5_ECGECG,0.000468301257807123
stat_T4_shannon_entropy,0.00046746064167838594
band_rel_T3_delta,0.0004666322651982053
ratio_F3_beta_alpha,0.00046651288503955454
stat_Fp2_skew,0.0004645039703335253
corr_C3_P4,0.000464433105186668
corr_F3_C3,0.0004642552344015577
ratio_T3_beta_alpha,0.00046246614823156046
corr_F7_T4,0.00046016583462364717
band_rel_F3_beta,0.00045966664977344193
band_rel_F3_theta,0.00045729239620409865
band_rel_Fz_theta,0.00045679240548096914
ratio_T3_theta_beta,0.00045551073435122556
band_abs_Fz_gamma,0.000453466827395011
band_rel_T3_alpha,0.00045311555467277746
band_abs_T4_theta,0.0004520661253412286
stat_C3_skew,0.0004500256746102212
corr_F7_Pz,0.0004487999160342274
band_rel_P4_beta,0.0004474051547807921
corr_F4_Cz,0.0004472248828737116
stat_T6_shannon_entropy,0.00044690831489504676
band_rel_T6_alpha,0.00044504464057677914
stat_Fp2_kurtosis,0.00044471004576549124
ratio_C3_theta_beta,0.0004440558510948541
spectral_F3_entropy,0.0004433063127600314
band_rel_P3_beta,0.0004433021657953732
stat_P3_shannon_entropy,0.00044288225699997064
band_rel_T3_theta,0.00044277415066897285
corr_C3_O2,0.00044027371762729253
band_rel_T4_alpha,0.0004389018235115123
stat_O2_skew,0.00043748794850953553
band_rel_Pz_delta,0.00043544348145041695
band_abs_F3_theta,0.00043432243107393903
band_abs_C3_theta,0.0004327279467169098
corr_F3_O2,0.00043063919988792215
stat_T4_ptp,0.00042890490446874125
band_rel_P3_theta,0.0004271101993441344
spectral_Pz_entropy,0.0004263869326399084
corr_T5_O2,0.00042637681004960537
corr_P3_P4,0.00042615252905449076
ratio_P3_theta_alpha,0.000425627938540187
corr_T4_Fz,0.0004251566418084334
hjorth_C4_mobility,0.0004235055547042608
corr_Fp1_P4,0.0004198271576154274
band_rel_A2A1_theta,0.00041978514372513866
global_band_rel_std_theta,0.0004175653282664488
corr_F4_C3,0.0004173890615239222
band_rel_F3_delta,0.000416859133476995
ratio_Cz_theta_beta,0.00041664766808376406
ratio_Cz_beta_alpha,0.00041528220566928813
corr_F7_P3,0.00041420327793080503
corr_C3_T6,0.0004141019598896225
band_abs_O1_delta,0.0004118463864144827
band_abs_Fp1_alpha,0.00040784255008983783
stat_F8_shannon_entropy,0.0004076494963903425
band_rel_C3_beta,0.0004070586865877391
corr_F3_T6,0.00040519197615809674
corr_T3_Pz,0.0004018211198396195
stat_T5_shannon_entropy,0.00040130206534139714
region_frontal_band_rel_mean_theta,0.0004003968833998648
corr_F4_Pz,0.0004001165359123395
corr_P4_Cz,0.00039706852700023245
corr_F8_P3,0.00039684017686583207
corr_T5_T6,0.0003963826155852292
corr_T6_P3,0.0003935933350370468
corr_T3_T6,0.00039228433317699973
band_abs_Pz_delta,0.0003917026455495545
hjorth_C4_complexity,0.00039153254162797385
spectral_F7_entropy,0.0003880601687777238
connectivity_left_right_corr_abs_mean,0.000388036551499642
band_rel_C3_gamma,0.0003877672883410418
corr_T4_T5,0.00038658616901581666
band_abs_T5_delta,0.0003865030493813441
stat_T6_skew,0.0003856155746469812
