n,TP,FP,FN,TN,accuracy,sensitivity,specificity,f1,roc_auc,pr_auc,brier,ece,subject_id,feature_set,model
120,17,57,13,33,0.4166666666666667,0.5666666666666667,0.36666666666666664,0.3269230769230769,0.5492592592592592,0.38085629357383377,0.49721225386554385,0.5066201293525363,Subject35,full_812_feature_table,logistic_regression
120,24,1,6,89,0.9416666666666667,0.8,0.9888888888888889,0.8727272727272727,0.9914814814814815,0.9735328337587263,0.03917254385092706,0.04559386748153162,Subject00,full_812_feature_table,svm_rbf
120,9,3,21,87,0.8,0.3,0.9666666666666667,0.42857142857142855,0.8742592592592593,0.6990490097075563,0.157335418372648,0.15065776624871888,Subject01,full_812_feature_table,svm_rbf
120,30,66,0,24,0.45,1.0,0.26666666666666666,0.47619047619047616,0.8914814814814814,0.8002539922316912,0.37112386593732133,0.4699806146403911,Subject02,full_812_feature_table,svm_rbf
120,10,0,20,90,0.8333333333333334,0.3333333333333333,1.0,0.5,0.9844444444444445,0.9496729396956791,0.13997172640266006,0.1623077855526979,Subject03,full_812_feature_table,svm_rbf
114,2,0,28,84,0.7543859649122807,0.06666666666666667,1.0,0.125,0.8313492063492064,0.7450066981723922,0.19830727309527055,0.21308609544910817,Subject04,full_812_feature_table,svm_rbf
120,28,37,2,53,0.675,0.9333333333333333,0.5888888888888889,0.5894736842105263,0.8748148148148148,0.6911035143664381,0.2517583544906585,0.30301090384568335,Subject05,full_812_feature_table,svm_rbf
120,5,1,25,89,0.7833333333333333,0.16666666666666666,0.9888888888888889,0.2777777777777778,0.9559259259259258,0.8365544014636163,0.1451140356166055,0.16126926513271544,Subject06,full_812_feature_table,svm_rbf
120,25,29,5,61,0.7166666666666667,0.8333333333333334,0.6777777777777778,0.5952380952380952,0.8155555555555556,0.5628568609943674,0.23323745449356934,0.2158357836951117,Subject07,full_812_feature_table,svm_rbf
120,26,40,4,50,0.6333333333333333,0.8666666666666667,0.5555555555555556,0.5416666666666666,0.8062962962962963,0.5193533468703637,0.26319592092146277,0.30838484567436875,Subject08,full_812_feature_table,svm_rbf
120,8,4,22,86,0.7833333333333333,0.26666666666666666,0.9555555555555556,0.38095238095238093,0.837037037037037,0.617066991094929,0.15657732840873537,0.14320967666105897,Subject09,full_812_feature_table,svm_rbf
123,5,0,25,93,0.7967479674796748,0.16666666666666666,1.0,0.2857142857142857,0.7795698924731184,0.6794355552977248,0.16470546388378254,0.17709843902084418,Subject10,full_812_feature_table,svm_rbf
120,30,59,0,31,0.5083333333333333,1.0,0.34444444444444444,0.5042016806722689,0.7537037037037037,0.43193218102733627,0.45344760534593326,0.4975817180538613,Subject11,full_812_feature_table,svm_rbf
120,20,34,10,56,0.6333333333333333,0.6666666666666666,0.6222222222222222,0.47619047619047616,0.6974074074074074,0.39704182502203317,0.28725052650177585,0.26804114790105654,Subject12,full_812_feature_table,svm_rbf
120,30,71,0,19,0.4083333333333333,1.0,0.2111111111111111,0.4580152671755725,0.9244444444444445,0.8518893998739313,0.4389696753095331,0.5292378768268567,Subject13,full_812_feature_table,svm_rbf
120,22,41,8,49,0.5916666666666667,0.7333333333333333,0.5444444444444444,0.4731182795698925,0.7788888888888889,0.6883680401848071,0.3223937211998763,0.3553654287370902,Subject14,full_812_feature_table,svm_rbf
120,8,0,22,90,0.8166666666666667,0.26666666666666666,1.0,0.42105263157894735,0.9466666666666667,0.8759470115259784,0.16569389255653005,0.18204386726880487,Subject15,full_812_feature_table,svm_rbf
120,21,47,9,43,0.5333333333333333,0.7,0.4777777777777778,0.42857142857142855,0.6203703703703703,0.3377995730560894,0.3881976132447767,0.4081300991406159,Subject16,full_812_feature_table,svm_rbf
120,16,9,14,81,0.8083333333333333,0.5333333333333333,0.9,0.5818181818181818,0.855925925925926,0.6728412533498305,0.14165307460932178,0.11420479366914449,Subject17,full_812_feature_table,svm_rbf
120,17,0,13,90,0.8916666666666667,0.5666666666666667,1.0,0.723404255319149,0.9929629629629629,0.9794896126546108,0.07925501212320377,0.11334689208077062,Subject18,full_812_feature_table,svm_rbf
120,27,2,3,88,0.9583333333333334,0.9,0.9777777777777777,0.9152542372881356,0.9937037037037038,0.9802172291241629,0.02662704436123885,0.04173592528900634,Subject19,full_812_feature_table,svm_rbf
120,17,6,13,84,0.8416666666666667,0.5666666666666667,0.9333333333333333,0.6415094339622641,0.9088888888888889,0.8188233762158397,0.09790420408947638,0.07947404725035187,Subject20,full_812_feature_table,svm_rbf
120,4,7,26,83,0.725,0.13333333333333333,0.9222222222222223,0.1951219512195122,0.8592592592592593,0.5310505559346392,0.19667192672039235,0.19921605785088936,Subject21,full_812_feature_table,svm_rbf
120,30,0,0,90,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.0017618801374808797,0.012866079942706674,Subject22,full_812_feature_table,svm_rbf
120,23,3,7,87,0.9166666666666666,0.7666666666666667,0.9666666666666667,0.8214285714285714,0.9577777777777777,0.9296877548381179,0.05658694931069856,0.043038333539511926,Subject23,full_812_feature_table,svm_rbf
120,7,1,23,89,0.8,0.23333333333333334,0.9888888888888889,0.3684210526315789,0.9566666666666668,0.8610832774924169,0.14518364633650327,0.15822546567900533,Subject24,full_812_feature_table,svm_rbf
120,25,53,5,37,0.5166666666666667,0.8333333333333334,0.4111111111111111,0.46296296296296297,0.8392592592592593,0.7774960996363567,0.38999146162697235,0.44163557563891825,Subject25,full_812_feature_table,svm_rbf
120,24,1,6,89,0.9416666666666667,0.8,0.9888888888888889,0.8727272727272727,0.9748148148148149,0.9499777578283259,0.04542217796626908,0.04579612984286179,Subject26,full_812_feature_table,svm_rbf
120,26,55,4,35,0.5083333333333333,0.8666666666666667,0.3888888888888889,0.46846846846846846,0.71,0.4954362720109674,0.3842291620474537,0.40431965595124264,Subject27,full_812_feature_table,svm_rbf
120,30,1,0,89,0.9916666666666667,1.0,0.9888888888888889,0.9836065573770492,1.0,0.9999999999999999,0.005113555403046821,0.02072267922116553,Subject28,full_812_feature_table,svm_rbf
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9870370370370369,0.9337092741781654,0.22774536279083754,0.23666145857823925,Subject29,full_812_feature_table,svm_rbf
120,8,0,22,90,0.8166666666666667,0.26666666666666666,1.0,0.42105263157894735,0.9562962962962962,0.9183544584279909,0.1356610267053345,0.1624541949958483,Subject30,full_812_feature_table,svm_rbf
69,7,5,23,34,0.5942028985507246,0.23333333333333334,0.8717948717948718,0.3333333333333333,0.6025641025641025,0.5654277546363937,0.3412624778681948,0.3364830289146447,Subject31,full_812_feature_table,svm_rbf
120,13,23,17,67,0.6666666666666666,0.43333333333333335,0.7444444444444445,0.3939393939393939,0.6814814814814815,0.35046576262765133,0.2361919780703356,0.1960572881539158,Subject32,full_812_feature_table,svm_rbf
120,18,9,12,81,0.825,0.6,0.9,0.631578947368421,0.8618518518518519,0.664035984640805,0.12489509556480799,0.08166331094550418,Subject33,full_812_feature_table,svm_rbf
120,7,6,23,84,0.7583333333333333,0.23333333333333334,0.9333333333333333,0.32558139534883723,0.8785185185185186,0.5758626833602868,0.18551562228857188,0.20138488194994222,Subject34,full_812_feature_table,svm_rbf
120,10,53,20,37,0.39166666666666666,0.3333333333333333,0.4111111111111111,0.21505376344086022,0.35296296296296303,0.20010002168373842,0.42730384757276135,0.4754111945700343,Subject35,full_812_feature_table,svm_rbf
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.9707407407407408,0.9260640308898695,0.11908333333333333,0.15444444444444447,Subject00,full_812_feature_table,random_forest
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8866666666666667,0.738854035623567,0.1451261574074074,0.15416666666666667,Subject01,full_812_feature_table,random_forest
120,6,21,24,69,0.625,0.2,0.7666666666666667,0.21052631578947367,0.5066666666666666,0.2599862179105662,0.2278570601851852,0.18979166666666672,Subject02,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8790740740740742,0.6436034746681862,0.16233333333333333,0.13416666666666668,Subject03,full_812_feature_table,random_forest
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.7119047619047619,0.5068048912201996,0.1839711257309942,0.08399122807017541,Subject04,full_812_feature_table,random_forest
120,12,1,18,89,0.8416666666666667,0.4,0.9888888888888889,0.5581395348837209,0.8796296296296295,0.7407234532412889,0.14047395833333334,0.15395833333333336,Subject05,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8655555555555556,0.6403476513114791,0.15509027777777776,0.12291666666666667,Subject06,full_812_feature_table,random_forest
120,5,14,25,76,0.675,0.16666666666666666,0.8444444444444444,0.20408163265306123,0.7437037037037036,0.4083963547258555,0.17592303240740742,0.176875,Subject07,full_812_feature_table,random_forest
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.9398148148148149,0.8130388130388131,0.13560069444444442,0.18027777777777776,Subject08,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8842592592592593,0.6382313606532772,0.15424421296296298,0.17152777777777772,Subject09,full_812_feature_table,random_forest
123,4,0,26,93,0.7886178861788617,0.13333333333333333,1.0,0.23529411764705882,0.6369175627240143,0.484788635423826,0.1699774164408311,0.10081300813008129,Subject10,full_812_feature_table,random_forest
120,15,42,15,48,0.525,0.5,0.5333333333333333,0.3448275862068966,0.5298148148148148,0.27599339480615875,0.2691886574074074,0.26666666666666666,Subject11,full_812_feature_table,random_forest
120,0,25,30,65,0.5416666666666666,0.0,0.7222222222222222,0.0,0.28555555555555556,0.17803907878400363,0.2582841435185185,0.2528472222222223,Subject12,full_812_feature_table,random_forest
120,29,26,1,64,0.775,0.9666666666666667,0.7111111111111111,0.6823529411764706,0.9644444444444444,0.9220419113897376,0.2050341435185185,0.37520833333333337,Subject13,full_812_feature_table,random_forest
120,17,41,13,49,0.55,0.5666666666666667,0.5444444444444444,0.38636363636363635,0.5901851851851851,0.5586635967973916,0.24585590277777775,0.28312500000000007,Subject14,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8529629629629629,0.6992971680508183,0.16956944444444444,0.11694444444444445,Subject15,full_812_feature_table,random_forest
120,0,21,30,69,0.575,0.0,0.7666666666666667,0.0,0.4861111111111111,0.23144591260052566,0.22760416666666666,0.16125,Subject16,full_812_feature_table,random_forest
120,15,10,15,80,0.7916666666666666,0.5,0.8888888888888888,0.5454545454545454,0.7951851851851852,0.4953840904983449,0.17160763888888889,0.15194444444444444,Subject17,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9453703703703704,0.816947781190571,0.1456892361111111,0.19201388888888887,Subject18,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9548148148148149,0.8452282514597864,0.1298611111111111,0.20166666666666666,Subject19,full_812_feature_table,random_forest
120,4,0,26,90,0.7833333333333333,0.13333333333333333,1.0,0.23529411764705882,0.9618518518518517,0.9185243781580993,0.133984375,0.2667361111111111,Subject20,full_812_feature_table,random_forest
120,12,5,18,85,0.8083333333333333,0.4,0.9444444444444444,0.5106382978723404,0.8098148148148149,0.64965340176214,0.1516359953703704,0.10631944444444445,Subject21,full_812_feature_table,random_forest
120,15,0,15,90,0.875,0.5,1.0,0.6666666666666666,0.9981481481481481,0.9933487654320987,0.07370543981481482,0.18562499999999998,Subject22,full_812_feature_table,random_forest
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.9442592592592592,0.9311232836232836,0.12334548611111111,0.18868055555555557,Subject23,full_812_feature_table,random_forest
120,2,1,28,89,0.7583333333333333,0.06666666666666667,0.9888888888888889,0.12121212121212122,0.8548148148148148,0.6120710809382806,0.14828877314814815,0.12145833333333333,Subject24,full_812_feature_table,random_forest
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7968518518518518,0.6121476051847196,0.16427662037037036,0.1322222222222222,Subject25,full_812_feature_table,random_forest
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.9561111111111111,0.8937534952584804,0.11636689814814814,0.1922222222222222,Subject26,full_812_feature_table,random_forest
120,11,5,19,85,0.8,0.36666666666666664,0.9444444444444444,0.4782608695652174,0.8294444444444445,0.5996712453114654,0.16452256944444443,0.1484027777777778,Subject27,full_812_feature_table,random_forest
120,13,0,17,90,0.8583333333333333,0.43333333333333335,1.0,0.6046511627906976,1.0,0.9999999999999999,0.08002835648148147,0.21437499999999995,Subject28,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9512962962962964,0.8021995809566479,0.1601087962962963,0.19833333333333336,Subject29,full_812_feature_table,random_forest
120,4,0,26,90,0.7833333333333333,0.13333333333333333,1.0,0.23529411764705882,0.9566666666666667,0.9021598831075873,0.12727256944444446,0.23131944444444444,Subject30,full_812_feature_table,random_forest
69,0,0,30,39,0.5652173913043478,0.0,1.0,0.0,0.2940170940170941,0.32829026331584465,0.31066324476650564,0.27258454106280194,Subject31,full_812_feature_table,random_forest
120,2,3,28,87,0.7416666666666667,0.06666666666666667,0.9666666666666667,0.11428571428571428,0.8533333333333334,0.5710848564089641,0.15244444444444447,0.14236111111111113,Subject32,full_812_feature_table,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8564814814814815,0.6135088428168827,0.15757870370370372,0.1415277777777778,Subject33,full_812_feature_table,random_forest
120,8,0,22,90,0.8166666666666667,0.26666666666666666,1.0,0.42105263157894735,0.9085185185185185,0.7679237723953686,0.13053240740740743,0.1701388888888889,Subject34,full_812_feature_table,random_forest
120,6,0,24,90,0.8,0.2,1.0,0.3333333333333333,0.706851851851852,0.5439600812390801,0.18293518518518517,0.1636111111111111,Subject35,full_812_feature_table,random_forest
120,24,0,6,90,0.95,0.8,1.0,0.8888888888888888,0.9996296296296296,0.9989247311827956,0.03427498033117293,0.09342777103083258,Subject00,full_812_feature_table,gradient_boosting
120,11,6,19,84,0.7916666666666666,0.36666666666666664,0.9333333333333333,0.46808510638297873,0.8892592592592593,0.6160495795751542,0.12865722544602942,0.11764259472212121,Subject01,full_812_feature_table,gradient_boosting
120,30,90,0,0,0.25,1.0,0.0,0.4,0.3055555555555556,0.1794631490025158,0.5719419263282093,0.598294027638634,Subject02,full_812_feature_table,gradient_boosting
120,2,3,28,87,0.7416666666666667,0.06666666666666667,0.9666666666666667,0.11428571428571428,0.8955555555555555,0.6052550741463089,0.17268965287770868,0.15396496089704997,Subject03,full_812_feature_table,gradient_boosting
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.734920634920635,0.4358682248355319,0.2235008325570606,0.2113595981707199,Subject04,full_812_feature_table,gradient_boosting
120,16,12,14,78,0.7833333333333333,0.5333333333333333,0.8666666666666667,0.5517241379310345,0.8122222222222223,0.6669481813711248,0.15811635861637843,0.14967585959991303,Subject05,full_812_feature_table,gradient_boosting
120,4,0,26,90,0.7833333333333333,0.13333333333333333,1.0,0.23529411764705882,0.771111111111111,0.6855180206905199,0.15147724319155412,0.13309334924051153,Subject06,full_812_feature_table,gradient_boosting
120,24,28,6,62,0.7166666666666667,0.8,0.6888888888888889,0.5853658536585366,0.7855555555555556,0.5045776779408635,0.19175446446973182,0.19198886655730274,Subject07,full_812_feature_table,gradient_boosting
120,8,1,22,89,0.8083333333333333,0.26666666666666666,0.9888888888888889,0.41025641025641024,0.9592592592592593,0.8264559415923816,0.10778812655284672,0.15090578887507733,Subject08,full_812_feature_table,gradient_boosting
120,2,1,28,89,0.7583333333333333,0.06666666666666667,0.9888888888888889,0.12121212121212122,0.9088888888888889,0.7157665080774528,0.14484693324349365,0.13648625229236822,Subject09,full_812_feature_table,gradient_boosting
123,1,0,29,93,0.7642276422764228,0.03333333333333333,1.0,0.06451612903225806,0.543010752688172,0.3450799773378382,0.19797623560305905,0.14089713052840547,Subject10,full_812_feature_table,gradient_boosting
120,29,64,1,26,0.4583333333333333,0.9666666666666667,0.28888888888888886,0.4715447154471545,0.7133333333333334,0.3825214513351597,0.35018945373521254,0.4214087454325814,Subject11,full_812_feature_table,gradient_boosting
120,5,20,25,70,0.625,0.16666666666666666,0.7777777777777778,0.18181818181818182,0.5122222222222222,0.24227163284374464,0.24972942327773834,0.18225497505226695,Subject12,full_812_feature_table,gradient_boosting
120,28,87,2,3,0.25833333333333336,0.9333333333333333,0.03333333333333333,0.38620689655172413,0.35,0.19480642339644022,0.4478531712621396,0.4780431818900541,Subject13,full_812_feature_table,gradient_boosting
120,18,43,12,47,0.5416666666666666,0.6,0.5222222222222223,0.3956043956043956,0.6340740740740741,0.4213485264505814,0.254787502457897,0.26243687444612007,Subject14,full_812_feature_table,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8788888888888888,0.6617884956228359,0.19056799455570914,0.16774353484422758,Subject15,full_812_feature_table,gradient_boosting
120,27,42,3,48,0.625,0.9,0.5333333333333333,0.5454545454545454,0.8303703703703704,0.6602479793794226,0.23537765752131312,0.3016830877554597,Subject16,full_812_feature_table,gradient_boosting
120,20,5,10,85,0.875,0.6666666666666666,0.9444444444444444,0.7272727272727273,0.9570370370370369,0.8935622523491626,0.08174797380558729,0.10351167186209512,Subject17,full_812_feature_table,gradient_boosting
120,15,0,15,90,0.875,0.5,1.0,0.6666666666666666,0.9955555555555556,0.98751695453521,0.07454790975951453,0.13911425861141008,Subject18,full_812_feature_table,gradient_boosting
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.9725925925925926,0.9071164003362215,0.11928883660905412,0.1791850108028601,Subject19,full_812_feature_table,gradient_boosting
120,26,0,4,90,0.9666666666666667,0.8666666666666667,1.0,0.9285714285714286,0.9962962962962962,0.9907219197418835,0.051144295111814085,0.16827419442641905,Subject20,full_812_feature_table,gradient_boosting
120,7,2,23,88,0.7916666666666666,0.23333333333333334,0.9777777777777777,0.358974358974359,0.8974074074074074,0.7575186672998242,0.13131120982697195,0.11007130125905604,Subject21,full_812_feature_table,gradient_boosting
120,27,2,3,88,0.9583333333333334,0.9,0.9777777777777777,0.9152542372881356,0.9966666666666667,0.990618890518084,0.025638080867875557,0.09284809748646895,Subject22,full_812_feature_table,gradient_boosting
120,4,0,26,90,0.7833333333333333,0.13333333333333333,1.0,0.23529411764705882,0.8951851851851852,0.8192590780973106,0.15264735330341683,0.13240326341352013,Subject23,full_812_feature_table,gradient_boosting
120,9,1,21,89,0.8166666666666667,0.3,0.9888888888888889,0.45,0.8729629629629629,0.7113055166026101,0.13378653593573547,0.11190763847922644,Subject24,full_812_feature_table,gradient_boosting
120,30,88,0,2,0.26666666666666666,1.0,0.022222222222222223,0.40540540540540543,0.6881481481481482,0.37091570399335194,0.6267267795061767,0.670880305801196,Subject25,full_812_feature_table,gradient_boosting
120,9,1,21,89,0.8166666666666667,0.3,0.9888888888888889,0.45,0.9507407407407407,0.8515208136782585,0.11842400739508847,0.14538275508359724,Subject26,full_812_feature_table,gradient_boosting
120,28,62,2,28,0.4666666666666667,0.9333333333333333,0.3111111111111111,0.4666666666666667,0.6496296296296296,0.3398454755500062,0.36589829175720756,0.4269198972383106,Subject27,full_812_feature_table,gradient_boosting
120,23,0,7,90,0.9416666666666667,0.7666666666666667,1.0,0.8679245283018868,1.0,0.9999999999999999,0.04413773355770975,0.11606040335214694,Subject28,full_812_feature_table,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9922222222222223,0.9842000370782351,0.1629881584853046,0.20182018758505385,Subject29,full_812_feature_table,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.788888888888889,0.6086952701495745,0.16694503923452014,0.08988411298531115,Subject30,full_812_feature_table,gradient_boosting
69,2,9,28,30,0.463768115942029,0.06666666666666667,0.7692307692307693,0.0975609756097561,0.32136752136752134,0.36580790390503026,0.3719247135046757,0.3340477263402955,Subject31,full_812_feature_table,gradient_boosting
120,4,1,26,89,0.775,0.13333333333333333,0.9888888888888889,0.22857142857142856,0.9714814814814815,0.8413639425254912,0.12216280075855417,0.17616239111036333,Subject32,full_812_feature_table,gradient_boosting
120,5,1,25,89,0.7833333333333333,0.16666666666666666,0.9888888888888889,0.2777777777777778,0.8140740740740742,0.6338345584326677,0.14842263976676495,0.08355189880889591,Subject33,full_812_feature_table,gradient_boosting
120,7,1,23,89,0.8,0.23333333333333334,0.9888888888888889,0.3684210526315789,0.9714814814814815,0.8974471667627464,0.11987464931341392,0.16858077963036863,Subject34,full_812_feature_table,gradient_boosting
120,21,2,9,88,0.9083333333333333,0.7,0.9777777777777777,0.7924528301886793,0.9277777777777778,0.8558496979026318,0.10395773868800105,0.19479118266279388,Subject35,full_812_feature_table,gradient_boosting
120,20,0,10,90,0.9166666666666666,0.6666666666666666,1.0,0.8,1.0,0.9999999999999999,0.05604368561387596,0.13427754975079248,Subject00,full_812_feature_table,xgboost
120,7,5,23,85,0.7666666666666667,0.23333333333333334,0.9444444444444444,0.3333333333333333,0.8855555555555557,0.5895319225961908,0.13481010073239,0.16821223641745747,Subject01,full_812_feature_table,xgboost
120,29,90,1,0,0.24166666666666667,0.9666666666666667,0.0,0.38926174496644295,0.3114814814814815,0.18046767611342263,0.5043075539706917,0.5480612797041734,Subject02,full_812_feature_table,xgboost
120,2,2,28,88,0.75,0.06666666666666667,0.9777777777777777,0.11764705882352941,0.9196296296296296,0.6801232003482274,0.16473790718442968,0.18859060751274231,Subject03,full_812_feature_table,xgboost
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.8420634920634921,0.6398714141576456,0.19845595715480085,0.17368395185392155,Subject04,full_812_feature_table,xgboost
120,23,13,7,77,0.8333333333333334,0.7666666666666667,0.8555555555555555,0.696969696969697,0.8611111111111112,0.7191460634970521,0.16363711755765067,0.20029725705583895,Subject05,full_812_feature_table,xgboost
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.8644444444444445,0.7961933836720829,0.1376299930827699,0.08859879747033118,Subject06,full_812_feature_table,xgboost
120,19,29,11,61,0.6666666666666666,0.6333333333333333,0.6777777777777778,0.48717948717948717,0.737037037037037,0.48584771971127055,0.20644853055307344,0.19708424679314096,Subject07,full_812_feature_table,xgboost
120,12,3,18,87,0.825,0.4,0.9666666666666667,0.5333333333333333,0.902962962962963,0.7257265055397719,0.12469855231649905,0.1362187775783241,Subject08,full_812_feature_table,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.9155555555555556,0.7133448512748441,0.1534060511222496,0.16008914729269844,Subject09,full_812_feature_table,xgboost
123,1,0,29,93,0.7642276422764228,0.03333333333333333,1.0,0.06451612903225806,0.6537634408602151,0.4797077117693996,0.1777825767455506,0.0926996256277813,Subject10,full_812_feature_table,xgboost
120,29,46,1,44,0.6083333333333333,0.9666666666666667,0.4888888888888889,0.5523809523809524,0.722962962962963,0.39018989439491414,0.2668360289473068,0.3168330652018388,Subject11,full_812_feature_table,xgboost
120,4,30,26,60,0.5333333333333333,0.13333333333333333,0.6666666666666666,0.125,0.4262962962962963,0.20973248446744577,0.2660170311660943,0.21411202857270836,Subject12,full_812_feature_table,xgboost
120,30,85,0,5,0.2916666666666667,1.0,0.05555555555555555,0.41379310344827586,0.5892592592592593,0.34999856662015594,0.3454664845303081,0.40462408810853956,Subject13,full_812_feature_table,xgboost
120,20,66,10,24,0.36666666666666664,0.6666666666666666,0.26666666666666666,0.3448275862068966,0.45851851851851855,0.2735726224277862,0.32738172039288427,0.3701555931319793,Subject14,full_812_feature_table,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7825925925925927,0.6634525881066804,0.17538597196716985,0.1241496121510863,Subject15,full_812_feature_table,xgboost
120,23,49,7,41,0.5333333333333333,0.7666666666666667,0.45555555555555555,0.45098039215686275,0.5818518518518518,0.27594208062335257,0.2965581148674544,0.3082323939849933,Subject16,full_812_feature_table,xgboost
120,18,7,12,83,0.8416666666666667,0.6,0.9222222222222223,0.6545454545454545,0.8992592592592592,0.6866136932584007,0.12088647365548563,0.1251503147184849,Subject17,full_812_feature_table,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.9966666666666667,0.9901107996003196,0.10795150783668402,0.18462494675380486,Subject18,full_812_feature_table,xgboost
120,8,0,22,90,0.8166666666666667,0.26666666666666666,1.0,0.42105263157894735,0.9548148148148148,0.8512862778068453,0.1044231397115248,0.1503517687320709,Subject19,full_812_feature_table,xgboost
120,25,2,5,88,0.9416666666666667,0.8333333333333334,0.9777777777777777,0.8771929824561403,0.9825925925925927,0.9567464916173295,0.08231774140068522,0.18475659883891543,Subject20,full_812_feature_table,xgboost
120,6,1,24,89,0.7916666666666666,0.2,0.9888888888888889,0.32432432432432434,0.8292592592592594,0.6653793785916782,0.1415287161049691,0.07958959070965649,Subject21,full_812_feature_table,xgboost
120,26,1,4,89,0.9583333333333334,0.8666666666666667,0.9888888888888889,0.9122807017543859,0.997037037037037,0.9912446899562213,0.036128829515081985,0.10686752190813423,Subject22,full_812_feature_table,xgboost
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.8977777777777778,0.8406794649740662,0.13415970057107657,0.11405925508588552,Subject23,full_812_feature_table,xgboost
120,12,3,18,87,0.825,0.4,0.9666666666666667,0.5333333333333333,0.9196296296296296,0.7377610971714806,0.12368114465051416,0.12495723382259409,Subject24,full_812_feature_table,xgboost
120,30,72,0,18,0.4,1.0,0.2,0.45454545454545453,0.7240740740740741,0.4320925239910909,0.34808275691696006,0.4251667922983567,Subject25,full_812_feature_table,xgboost
120,9,0,21,90,0.825,0.3,1.0,0.46153846153846156,0.9477777777777777,0.8760486127956413,0.11299062391389378,0.13542953487485648,Subject26,full_812_feature_table,xgboost
120,25,37,5,53,0.65,0.8333333333333334,0.5888888888888889,0.5434782608695652,0.7914814814814815,0.548407806671805,0.21176321987991292,0.24445212992529072,Subject27,full_812_feature_table,xgboost
120,25,0,5,90,0.9583333333333334,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9999999999999999,0.03571009833856546,0.11201798657421023,Subject28,full_812_feature_table,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9866666666666667,0.9580418023387774,0.16062770936349935,0.19025313252738363,Subject29,full_812_feature_table,xgboost
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.8081481481481481,0.7521180295295917,0.1520994770881939,0.11492484975606204,Subject30,full_812_feature_table,xgboost
69,1,4,29,35,0.5217391304347826,0.03333333333333333,0.8974358974358975,0.05714285714285714,0.2658119658119658,0.329009915828974,0.35960984337042234,0.345648774796206,Subject31,full_812_feature_table,xgboost
120,5,2,25,88,0.775,0.16666666666666666,0.9777777777777777,0.2702702702702703,0.9644444444444444,0.8161154760925524,0.13128555208219614,0.21292946090300877,Subject32,full_812_feature_table,xgboost
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.7925925925925926,0.5903472259781479,0.15643260324581507,0.05795802601302663,Subject33,full_812_feature_table,xgboost
120,6,1,24,89,0.7916666666666666,0.2,0.9888888888888889,0.32432432432432434,0.9492592592592592,0.8332664559723617,0.12675165443040828,0.1479190201498568,Subject34,full_812_feature_table,xgboost
120,14,5,16,85,0.825,0.4666666666666667,0.9444444444444444,0.5714285714285714,0.7603703703703705,0.6508133289257849,0.16568150721125988,0.1639886943002542,Subject35,full_812_feature_table,xgboost
120,23,1,7,89,0.9333333333333333,0.7666666666666667,0.9888888888888889,0.8518518518518519,0.9614814814814814,0.9187159164479457,0.0666592226393659,0.08837414440698677,Subject00,spectral_absolute_bandpower_only,logistic_regression
